-0.224547,-0.0754924,28.5158
0.692233,0.026752,46.5036
0.508321,0.0823913,42.801
-0.871984,0.0250248,59.6325
0.375369,-0.0127668,19.6069
-0.64777,0.180744,17.6828
-0.420397,0.10445,5.53195
-0.734635,-0.0935358,55.0624
0.328161,0.117393,40.4823
-0.300899,-0.094095,35.4641
-0.390912,0.0619515,11.2069
0.714564,-0.0106752,44.57
0.57707,-0.175806,9.44979
0.369957,-0.177075,12.0191
0.684262,-0.196266,20.8485
-0.926765,0.0821296,66.0307
-0.960033,0.114353,72.366
-0.758854,0.0556857,44.7374
0.660803,-0.00305299,41.0053
0.319374,-0.086298,1.06679
0.747847,-0.0311751,45.7202
0.483301,-0.0803046,15.23
0.327173,-0.144517,9.7024
0.541928,-0.156342,8.37981
0.202519,0.06901,26.1625
-0.46577,0.152472,1.13288
0.25533,-0.173441,20.51
0.632397,-0.00337322,38.8054
-0.463243,0.0778558,13.9671
-0.73735,0.106791,37.6148
0.617202,-0.0652856,29.529
0.689872,-0.180121,23.525
0.228439,0.0942896,32.2523
0.693446,-0.134822,29.1911
0.23784,-0.0312961,7.0376
-0.744816,0.0450074,44.1988
0.416354,0.0744143,37.3698
0.341452,0.0256183,24.9279
-0.764266,0.178588,34.6877
-0.323803,0.010356,16.8139
0.347418,-0.0882727,2.77187
-0.451455,-0.118576,45.4194
-0.816662,0.0163811,53.7388
0.971818,0.0336724,76.6108
0.354778,0.0614434,32.2289
0.731582,0.087195,54.3939
-0.406657,0.0495884,14.7327
0.24967,-0.142762,15.2388
-0.90535,0.0313082,63.9129
0.972922,0.0965291,77.3406
-0.254272,-0.123383,38.4892
-0.457422,-0.0938255,42.1678
0.568697,0.116531,49.6587
0.981734,0.106987,79.542
-0.305267,-0.0522498,28.0606
0.965343,-0.0745322,74.0971
-0.976311,0.0727348,76.9959
-0.786808,0.159393,39.7811
-0.260594,0.0871602,3.32255
0.764652,0.109328,57.8592
0.232392,-0.0988331,7.69131
0.445086,0.0634747,37.0059
0.686484,-0.032118,39.9122
-0.80795,0.160147,43.0075
0.748612,-0.0390493,45.1084
0.617249,0.0050289,38.7435
0.901639,-0.169239,58.8363
-0.246754,0.155978,17.9432
-0.610758,0.0508667,30.8952
0.811914,0.0741811,58.6854
0.879212,-0.0240312,60.5922
-0.955472,0.162266,70.6253
0.760212,-0.115357,39.7224
-0.720425,-0.0867317,53.7293
-0.588735,-0.106302,49.3174
-0.497752,-0.112936,46.4445
0.366018,0.0630261,33.0587
0.577296,0.0593231,43.1533
-0.390816,0.0370743,15.9801
0.264541,-0.118031,9.33107
0.877552,-0.198358,53.0061
0.717786,0.053883,50.7737
0.830976,0.0415009,58.4332
0.968809,0.0313362,75.9077
-0.827019,-0.0875066,60.5178
-0.652793,-0.067405,48.1838
-0.655491,-0.0489784,46.3901
-0.562205,0.0871741,21.2009
0.415161,0.0463212,32.6732
0.607743,-0.148681,16.981
-0.985838,-0.184008,81.0185
-0.63358,0.0361368,34.8114
-0.82217,0.000132472,55.2787
-0.948754,0.126369,69.5791
0.954752,-0.0579411,71.897
-0.75554,-0.11693,57.8925
0.924074,0.1539,70.9116
-0.906794,0.129971,61.0991
0.385975,0.0356988,29.2561
-0.856097,0.0829912,54.8588
0.344743,0.0654223,32.4441
-0.651099,-0.0355224,44.6497
0.799747,0.080785,58.2031
0.546962,-0.144035,10.845
-0.699881,0.0349176,40.8303
-0.48579,0.0742733,16.483
0.953718,-0.0398955,71.9305
-0.927001,0.135763,64.803
0.99779,-0.157413,86.0879
0.873371,-0.0329664,59.4773
-0.212565,-0.0345781,19.6453
-0.492733,0.00687708,28.394
-0.522404,-0.0574106,40.0033
-0.401809,-0.0214226,27.5858
0.614384,0.0889735,48.5353
0.379013,0.122849,43.292
-0.888692,0.188638,55.5914
-0.425655,-0.0599795,35.4837
-0.611762,0.0583404,29.9696
0.236667,0.0616577,26.4124
-0.701385,0.177101,25.4964
0.529148,-0.0436746,25.1224
0.654341,-0.00649711,40.1084
0.548444,-0.0962384,18.4879
0.319307,-0.0771435,2.91394
0.803287,0.0957812,59.3256
0.216353,-0.0913138,7.21228
0.433923,-0.0411033,18.3067
0.891883,-0.0689466,60.6721
-0.794916,-0.0583557,56.4695
-0.852144,0.181288,49.1039
-0.649856,0.0771785,31.1489
0.554563,-0.127836,14.1692
-0.616178,-0.056198,44.9026
-0.933095,0.120628,66.3713
0.750468,-0.105861,39.3308
0.303754,0.0700386,31.3002
-0.313586,0.124863,7.01923
-0.3888,0.163398,7.95564
0.284553,-0.119047,8.07122
0.708621,-0.0961976,35.2694
0.343234,-0.00117754,19.8406
0.518793,-0.0989956,15.2443
0.675579,0.0551962,48.2526
0.742627,-0.172408,31.9769
0.20611,-0.0953529,8.7413
-0.443955,-0.111709,44.1748
0.235865,-0.176045,22.366
-0.821935,-0.0858563,60.0605
0.492828,-0.16743,1.36336
0.431213,0.0270439,30.2645
0.931361,0.0204465,69.0509
0.987984,-0.17161,80.5263
0.923325,0.0431267,68.3976
-0.95344,0.151083,70.2879
-0.969876,0.133561,74.7094
-0.289972,0.0404218,8.45644
-0.324507,0.120841,5.39265
